POP_SIZE,MAX_GEN,CROSSOVER_RATE,BASE_MUT_RATE,STAGNANT_LIMIT,avg_fitness,std_fitness
150,60,0.6,0.01,50,42.49012759095507,0.02590245234803488
150,60,0.6,0.05,5,42.47732182541808,0.02301774590046204
150,60,0.6,0.05,10,42.47181179125042,0.03956664952328512
150,60,0.6,0.05,20,42.50844339065973,0.0
150,60,0.6,0.05,30,42.502338124091516,0.00863415078267606
150,60,0.6,0.05,40,42.502338124091516,0.00863415078267606
150,60,0.6,0.05,50,42.502338124091516,0.00863415078267606
150,60,0.6,0.1,5,42.48402232438685,0.03453660313071429
150,60,0.6,0.1,10,42.502338124091516,0.00863415078267606
150,60,0.6,0.1,20,42.50844339065973,0.0
150,60,0.6,0.1,30,42.50844339065973,0.0
150,60,0.6,0.1,40,42.50844339065973,0.0
150,60,0.6,0.1,50,42.50844339065973,0.0
150,60,0.6,0.15,5,42.463264418054905,0.013814641252284375
150,60,0.6,0.15,10,42.50844339065973,0.0
150,60,0.6,0.15,20,42.50844339065973,0.0
150,60,0.6,0.15,30,42.50844339065973,0.0
150,60,0.6,0.15,40,42.502338124091516,0.00863415078267606
150,60,0.6,0.15,50,42.50844339065973,0.0
150,60,0.6,0.2,5,42.49012759095507,0.025902452348034878
150,60,0.6,0.2,10,42.49623285752329,0.01726830156535882
150,60,0.6,0.2,20,42.50844339065973,0.0
150,60,0.6,0.2,30,42.50844339065973,0.0
150,60,0.6,0.2,40,42.50844339065973,0.0
150,60,0.6,0.2,50,42.50844339065973,0.0
150,60,0.6,0.25,5,42.47547495119134,0.02373998971397195
150,60,0.6,0.25,10,42.50844339065973,0.0
150,60,0.6,0.25,20,42.50844339065973,0.0
150,60,0.6,0.25,30,42.50844339065973,0.0
150,60,0.6,0.25,40,42.50844339065973,0.0
150,60,0.6,0.25,50,42.50844339065973,0.0
150,60,0.6,0.3,5,42.45349599154576,0.044864363507431074
150,60,0.6,0.3,10,42.502338124091516,0.00863415078267606
150,60,0.6,0.3,20,42.50844339065973,0.0
150,60,0.6,0.3,30,42.50844339065973,0.0
150,60,0.6,0.3,40,42.50844339065973,0.0
150,60,0.6,0.3,50,42.50844339065973,0.0
150,60,0.6,0.35,5,42.41686439213644,0.014954787835811324
150,60,0.6,0.35,10,42.487685484327784,0.018028636123064302
150,60,0.6,0.35,20,42.49012759095507,0.025902452348034878
150,60,0.6,0.35,30,42.50844339065973,0.0
150,60,0.6,0.35,40,42.50844339065973,0.0
150,60,0.6,0.35,50,42.50844339065973,0.0
150,60,0.6,0.4,5,42.41075912556823,0.031130873367035825
150,60,0.6,0.4,10,42.490127590955076,0.0
150,60,0.6,0.4,20,42.50844339065973,0.0
150,60,0.6,0.4,30,42.502338124091516,0.00863415078267606
150,60,0.6,0.4,40,42.50844339065973,0.0
150,60,0.6,0.4,50,42.50844339065973,0.0
150,60,0.6,0.45,5,42.45960125811397,0.056617912966968865
150,60,0.6,0.45,10,42.4657065246822,0.03453660313071429
150,60,0.6,0.45,20,42.50844339065973,0.0
150,60,0.6,0.45,30,42.50844339065973,0.0
150,60,0.6,0.45,40,42.502338124091516,0.00863415078267606
150,60,0.6,0.45,50,42.50844339065973,0.0
150,60,0.6,0.5,5,42.4351801918411,0.03956664952328951
150,60,0.6,0.5,10,42.4351801918411,0.05392025435569644
150,60,0.6,0.5,20,42.50844339065973,0.0
150,60,0.6,0.5,30,42.502338124091516,0.00863415078267606
150,60,0.6,0.5,40,42.50844339065973,0.0
150,60,0.6,0.5,50,42.50844339065973,0.0
150,60,0.8,0.01,5,42.47732182541809,0.02301774590046204
150,60,0.8,0.01,10,42.49012759095507,0.025902452348034878
150,60,0.8,0.01,20,42.502338124091516,0.00863415078267606
150,60,0.8,0.01,30,42.50784815825918,0.0008417857336138041
150,60,0.8,0.01,40,42.496232857523296,0.00863415078267606
150,60,0.8,0.01,50,42.502338124091516,0.00863415078267606
150,60,0.8,0.05,5,42.496232857523296,0.00863415078267606
150,60,0.8,0.05,10,42.502338124091516,0.00863415078267606
150,60,0.8,0.05,20,42.50844339065973,0.0
150,60,0.8,0.05,30,42.49012759095507,0.025902452348034878
150,60,0.8,0.05,40,42.502338124091516,0.00863415078267606
150,60,0.8,0.05,50,42.502338124091516,0.00863415078267606
150,60,0.8,0.1,5,42.50844339065973,0.0
150,60,0.8,0.1,10,42.50844339065973,0.0
150,60,0.8,0.1,20,42.50844339065973,0.0
150,60,0.8,0.1,30,42.50844339065973,0.0
150,60,0.8,0.1,40,42.50844339065973,0.0
150,60,0.8,0.1,50,42.50844339065973,0.0
150,60,0.8,0.15,5,42.496232857523296,0.00863415078267606
150,60,0.8,0.15,10,42.502338124091516,0.00863415078267606
150,60,0.8,0.15,20,42.50844339065973,0.0
150,60,0.8,0.15,30,42.50844339065973,0.0
150,60,0.8,0.15,40,42.50844339065973,0.0
150,60,0.8,0.15,50,42.50844339065973,0.0
150,60,0.8,0.2,5,42.49012759095507,0.025902452348034878
150,60,0.8,0.2,10,42.50844339065973,0.0
150,60,0.8,0.2,20,42.50844339065973,0.0
150,60,0.8,0.2,30,42.50844339065973,0.0
150,60,0.8,0.2,40,42.50844339065973,0.0
150,60,0.8,0.2,50,42.50844339065973,0.0
150,60,0.8,0.25,5,42.502338124091516,0.00863415078267606
150,60,0.8,0.25,10,42.502338124091516,0.00863415078267606
150,60,0.8,0.25,20,42.50844339065973,0.0
150,60,0.8,0.25,30,42.50844339065973,0.0
150,60,0.8,0.25,40,42.50844339065973,0.0
150,60,0.8,0.25,50,42.50844339065973,0.0
150,60,0.8,0.3,5,42.49012759095507,0.025902452348034878
150,60,0.8,0.3,10,42.50844339065973,0.0
150,60,0.8,0.3,20,42.50844339065973,0.0
150,60,0.8,0.3,30,42.50844339065973,0.0
150,60,0.8,0.3,40,42.50844339065973,0.0
150,60,0.8,0.3,50,42.50844339065973,0.0
150,60,0.8,0.35,5,42.4657065246822,0.01726830156535882
150,60,0.8,0.35,10,42.502338124091516,0.00863415078267606
150,60,0.8,0.35,20,42.50844339065973,0.0
150,60,0.8,0.35,30,42.50844339065973,0.0
150,60,0.8,0.35,40,42.50844339065973,0.0
150,60,0.8,0.35,50,42.50844339065973,0.0
150,60,0.8,0.4,5,42.39854859243179,0.025902452348034878
150,60,0.8,0.4,10,42.45349599154576,0.044864363507431074
150,60,0.8,0.4,20,42.50844339065973,0.0
150,60,0.8,0.4,30,42.50844339065973,0.0
150,60,0.8,0.4,40,42.50844339065973,0.0
150,60,0.8,0.4,50,42.50844339065973,0.0
150,60,0.8,0.45,5,42.40465385900001,0.03453660313071429
150,60,0.8,0.45,10,42.48402232438685,0.022843815753200873
150,60,0.8,0.45,20,42.50844339065973,0.0
150,60,0.8,0.45,30,42.50844339065973,0.0
150,60,0.8,0.45,40,42.50844339065973,0.0
150,60,0.8,0.45,50,42.50844339065973,0.0
150,60,0.8,0.5,5,42.39244332586357,0.01726830156535882
150,60,0.8,0.5,10,42.44850338374946,0.007060613657132176
150,60,0.8,0.5,20,42.502338124091516,0.00863415078267606
150,60,0.8,0.5,30,42.50844339065973,0.0
150,60,0.8,0.5,40,42.50844339065973,0.0
150,60,0.8,0.5,50,42.50844339065973,0.0
150,70,0.4,0.01,5,42.42907492527288,0.00863415078267606
150,70,0.4,0.01,10,42.45960125811397,0.037635390724986395
150,70,0.4,0.01,20,42.45960125811397,0.056617912966968865
150,70,0.4,0.01,30,42.496232857523296,0.00863415078267606
150,70,0.4,0.01,40,42.47181179125042,0.014954787835811324
150,70,0.4,0.01,50,42.47791705781864,0.04317075391339035
150,70,0.4,0.05,5,42.47791705781864,0.04317075391339035
150,70,0.4,0.05,10,42.50844339065973,0.0
150,70,0.4,0.05,20,42.49623285752329,0.01726830156535882
150,70,0.4,0.05,30,42.50844339065973,0.0
150,70,0.4,0.05,40,42.502338124091516,0.00863415078267606
150,70,0.4,0.05,50,42.50844339065973,0.0
150,70,0.4,0.1,5,42.481580217759564,0.022448792034963527
150,70,0.4,0.1,10,42.47791705781864,0.01726830156535882
150,70,0.4,0.1,20,42.502338124091516,0.00863415078267606
150,70,0.4,0.1,30,42.502338124091516,0.00863415078267606
150,70,0.4,0.1,40,42.50844339065973,0.0
150,70,0.4,0.1,50,42.50844339065973,0.0
150,70,0.4,0.15,5,42.502338124091516,0.00863415078267606
150,70,0.4,0.15,10,42.50844339065973,0.0
150,70,0.4,0.15,20,42.50844339065973,0.0
150,70,0.4,0.15,30,42.50844339065973,0.0
150,70,0.4,0.15,40,42.50844339065973,0.0
150,70,0.4,0.15,50,42.50844339065973,0.0
150,70,0.4,0.2,5,42.47181179125042,0.025902452348034878
150,70,0.4,0.2,10,42.49012759095507,0.025902452348034878
150,70,0.4,0.2,20,42.496232857523296,0.00863415078267606
150,70,0.4,0.2,30,42.50844339065973,0.0
150,70,0.4,0.2,40,42.50844339065973,0.0
150,70,0.4,0.2,50,42.50844339065973,0.0
150,70,0.4,0.25,5,42.47181179125042,0.025902452348034878
150,70,0.4,0.25,10,42.502338124091516,0.00863415078267606
150,70,0.4,0.25,20,42.502338124091516,0.00863415078267606
150,70,0.4,0.25,30,42.50844339065973,0.0
150,70,0.4,0.25,40,42.50844339065973,0.0
150,70,0.4,0.25,50,42.50844339065973,0.0
150,70,0.4,0.3,5,42.44739072497754,0.052519488861821575
150,70,0.4,0.3,10,42.502338124091516,0.00863415078267606
150,70,0.4,0.3,20,42.50844339065973,0.0
150,70,0.4,0.3,30,42.50844339065973,0.0
150,70,0.4,0.3,40,42.50844339065973,0.0
150,70,0.4,0.3,50,42.50844339065973,0.0
150,70,0.4,0.35,5,42.44128545840932,0.034536603130714286
150,70,0.4,0.35,10,42.502338124091516,0.00863415078267606
150,70,0.4,0.35,20,42.50844339065973,0.0
150,70,0.4,0.35,30,42.50844339065973,0.0
150,70,0.4,0.35,40,42.50844339065973,0.0
150,70,0.4,0.35,50,42.50844339065973,0.0
150,70,0.4,0.4,5,42.487685484327784,0.018028636123064302
150,70,0.4,0.4,10,42.48402232438685,0.034536603130714286
150,70,0.4,0.4,20,42.49012759095507,0.025902452348034878
150,70,0.4,0.4,30,42.50844339065973,0.0
150,70,0.4,0.4,40,42.50844339065973,0.0
150,70,0.4,0.4,50,42.50844339065973,0.0
150,70,0.4,0.45,5,42.40465385900001,0.01726830156535882
150,70,0.4,0.45,10,42.45960125811398,0.02284381575320341
150,70,0.4,0.45,20,42.50844339065973,0.0
150,70,0.4,0.45,30,42.50844339065973,0.0
150,70,0.4,0.45,40,42.50844339065973,0.0
150,70,0.4,0.45,50,42.50844339065973,0.0
150,70,0.4,0.5,5,42.41016389316768,0.03696288007702644
150,70,0.4,0.5,10,42.42907492527288,0.00863415078267606
150,70,0.4,0.5,20,42.502338124091516,0.00863415078267606
150,70,0.4,0.5,30,42.50844339065973,0.0
150,70,0.4,0.5,40,42.50844339065973,0.0
150,70,0.4,0.5,50,42.502338124091516,0.00863415078267606
150,70,0.6,0.01,5,42.47791705781864,0.022843815753200873
150,70,0.6,0.01,10,42.496232857523296,0.00863415078267606
150,70,0.6,0.01,20,42.49012759095507,0.025902452348034878
150,70,0.6,0.01,30,42.47181179125042,0.014954787835811324
150,70,0.6,0.01,40,42.48402232438685,0.022843815753200873
150,70,0.6,0.01,50,42.496232857523296,0.00863415078267606
150,70,0.6,0.05,5,42.50844339065973,0.0
150,70,0.6,0.05,10,42.50844339065973,0.0
150,70,0.6,0.05,20,42.50844339065973,0.0
150,70,0.6,0.05,30,42.50844339065973,0.0
150,70,0.6,0.05,40,42.50844339065973,0.0
150,70,0.6,0.05,50,42.502338124091516,0.00863415078267606
150,70,0.6,0.1,5,42.496232857523296,0.00863415078267606
150,70,0.6,0.1,10,42.496232857523296,0.00863415078267606
150,70,0.6,0.1,20,42.502338124091516,0.00863415078267606
150,70,0.6,0.1,30,42.50844339065973,0.0
150,70,0.6,0.1,40,42.50844339065973,0.0
150,70,0.6,0.1,50,42.50844339065973,0.0
150,70,0.6,0.15,5,42.48402232438685,0.03453660313071429
150,70,0.6,0.15,10,42.50844339065973,0.0
150,70,0.6,0.15,20,42.50844339065973,0.0
150,70,0.6,0.15,30,42.50844339065973,0.0
150,70,0.6,0.15,40,42.50844339065973,0.0
150,70,0.6,0.15,50,42.50844339065973,0.0
150,70,0.6,0.2,5,42.47791705781864,0.01726830156535882
150,70,0.6,0.2,10,42.50844339065973,0.0
150,70,0.6,0.2,20,42.502338124091516,0.00863415078267606
150,70,0.6,0.2,30,42.50844339065973,0.0
150,70,0.6,0.2,40,42.50844339065973,0.0
150,70,0.6,0.2,50,42.50844339065973,0.0
150,70,0.6,0.25,5,42.435180191841106,0.05392025435569644
150,70,0.6,0.25,10,42.50844339065973,0.0
150,70,0.6,0.25,20,42.50844339065973,0.0
150,70,0.6,0.25,30,42.50844339065973,0.0
150,70,0.6,0.25,40,42.50844339065973,0.0
150,70,0.6,0.25,50,42.50844339065973,0.0
150,70,0.6,0.3,5,42.38389595266806,0.019613020375463044
150,70,0.6,0.3,10,42.50844339065973,0.0
150,70,0.6,0.3,20,42.502338124091516,0.00863415078267606
150,70,0.6,0.3,30,42.50844339065973,0.0
150,70,0.6,0.3,40,42.50844339065973,0.0
150,70,0.6,0.3,50,42.50844339065973,0.0
150,70,0.6,0.35,5,42.435180191841106,0.014954787835808425
150,70,0.6,0.35,10,42.50844339065973,0.0
150,70,0.6,0.35,20,42.50844339065973,0.0
150,70,0.6,0.35,30,42.50844339065973,0.0
150,70,0.6,0.35,40,42.50844339065973,0.0
150,70,0.6,0.35,50,42.50844339065973,0.0
150,70,0.6,0.4,5,42.42296965870466,0.031130873367034895
150,70,0.6,0.4,10,42.49012759095507,0.014954787835811324
150,70,0.6,0.4,20,42.50844339065973,0.0
150,70,0.6,0.4,30,42.50844339065973,0.0
150,70,0.6,0.4,40,42.50844339065973,0.0
150,70,0.6,0.4,50,42.50844339065973,0.0
150,70,0.6,0.45,5,42.44739072497754,0.060439055478752515
150,70,0.6,0.45,10,42.48342709198631,0.0341234983439105
150,70,0.6,0.45,20,42.50844339065973,0.0
150,70,0.6,0.45,30,42.50844339065973,0.0
150,70,0.6,0.45,40,42.50844339065973,0.0
150,70,0.6,0.45,50,42.50844339065973,0.0
150,70,0.6,0.5,5,42.37412752615891,0.07527078144997279
150,70,0.6,0.5,10,42.47181179125041,0.0518049046960731
150,70,0.6,0.5,20,42.502338124091516,0.00863415078267606
150,70,0.6,0.5,30,42.502338124091516,0.00863415078267606
150,70,0.6,0.5,40,42.50844339065973,0.0
150,70,0.6,0.5,50,42.50844339065973,0.0
150,70,0.8,0.01,5,42.41686439213644,0.09096642309622129
150,70,0.8,0.01,10,42.457159151486685,0.04046092401128428
150,70,0.8,0.01,20,42.47181179125042,0.014954787835811324
150,70,0.8,0.01,30,42.47791705781864,0.022843815753200873
150,70,0.8,0.01,40,42.47181179125042,0.03956664952328512
150,70,0.8,0.01,50,42.49012759095507,0.02590245234803488
150,70,0.8,0.05,5,42.49012759095507,0.025902452348034878
150,70,0.8,0.05,10,42.502338124091516,0.00863415078267606
150,70,0.8,0.05,20,42.50844339065973,0.0
150,70,0.8,0.05,30,42.50844339065973,0.0
150,70,0.8,0.05,40,42.50844339065973,0.0
150,70,0.8,0.05,50,42.50844339065973,0.0
150,70,0.8,0.1,5,42.49623285752329,0.01726830156535882
150,70,0.8,0.1,10,42.50844339065973,0.0
150,70,0.8,0.1,20,42.50844339065973,0.0
150,70,0.8,0.1,30,42.50844339065973,0.0
150,70,0.8,0.1,40,42.50844339065973,0.0
150,70,0.8,0.1,50,42.502338124091516,0.00863415078267606
150,70,0.8,0.15,5,42.49012759095507,0.02590245234803488
150,70,0.8,0.15,10,42.502338124091516,0.00863415078267606
150,70,0.8,0.15,20,42.50844339065973,0.0
150,70,0.8,0.15,30,42.50844339065973,0.0
150,70,0.8,0.15,40,42.50844339065973,0.0
150,70,0.8,0.15,50,42.50844339065973,0.0
150,70,0.8,0.2,5,42.49012759095507,0.02590245234803488
150,70,0.8,0.2,10,42.50844339065973,0.0
150,70,0.8,0.2,20,42.50844339065973,0.0
150,70,0.8,0.2,30,42.50844339065973,0.0
150,70,0.8,0.2,40,42.50844339065973,0.0
150,70,0.8,0.2,50,42.50844339065973,0.0
150,70,0.8,0.25,5,42.429074925272886,0.03453660313071429
150,70,0.8,0.25,10,42.50844339065973,0.0
150,70,0.8,0.25,20,42.50844339065973,0.0
150,70,0.8,0.25,30,42.50844339065973,0.0
150,70,0.8,0.25,40,42.50844339065973,0.0
150,70,0.8,0.25,50,42.50844339065973,0.0
150,70,0.8,0.3,5,42.47181179125042,0.039566649523285126
150,70,0.8,0.3,10,42.47791705781864,0.031130873367035825
150,70,0.8,0.3,20,42.50844339065973,0.0
150,70,0.8,0.3,30,42.50844339065973,0.0
150,70,0.8,0.3,40,42.50844339065973,0.0
150,70,0.8,0.3,50,42.50844339065973,0.0
150,70,0.8,0.35,5,42.41075912556823,0.060439055478752515
150,70,0.8,0.35,10,42.496232857523296,0.00863415078267606
150,70,0.8,0.35,20,42.50844339065973,0.0
150,70,0.8,0.35,30,42.50844339065973,0.0
150,70,0.8,0.35,40,42.50844339065973,0.0
150,70,0.8,0.35,50,42.50844339065973,0.0
150,70,0.8,0.4,5,42.47181179125042,0.039566649523285126
150,70,0.8,0.4,10,42.459601258113985,0.037635390724986395
150,70,0.8,0.4,20,42.48402232438685,0.03453660313071429
150,70,0.8,0.4,30,42.50844339065973,0.0
150,70,0.8,0.4,40,42.50844339065973,0.0
150,70,0.8,0.4,50,42.50844339065973,0.0
150,70,0.8,0.45,5,42.44739072497754,0.00863415078267941
150,70,0.8,0.45,10,42.46570652468219,0.060439055478749164
150,70,0.8,0.45,20,42.50844339065973,0.0
150,70,0.8,0.45,30,42.50844339065973,0.0
150,70,0.8,0.45,40,42.50844339065973,0.0
150,70,0.8,0.45,50,42.50844339065973,0.0
150,70,0.8,0.5,5,42.397358127630696,0.05372427866571937
150,70,0.8,0.5,10,42.502338124091516,0.00863415078267606
150,70,0.8,0.5,20,42.50844339065973,0.0
150,70,0.8,0.5,30,42.50844339065973,0.0
150,70,0.8,0.5,40,42.50844339065973,0.0
150,70,0.8,0.5,50,42.50844339065973,0.0
150,80,0.4,0.01,5,42.414422285509154,0.07778406718820137
150,80,0.4,0.01,10,42.444948618350246,0.020359027288731516
150,80,0.4,0.01,20,42.47181179125042,0.025902452348034878
150,80,0.4,0.01,30,42.47181179125042,0.025902452348034878
150,80,0.4,0.01,40,42.48402232438685,0.022843815753200873
150,80,0.4,0.01,50,42.502338124091516,0.00863415078267606
150,80,0.4,0.05,5,42.46570652468219,0.00863415078267606
150,80,0.4,0.05,10,42.48402232438685,0.022843815753200873
150,80,0.4,0.05,20,42.49012759095507,0.025902452348034878
150,80,0.4,0.05,30,42.50844339065973,0.0
150,80,0.4,0.05,40,42.50844339065973,0.0
150,80,0.4,0.05,50,42.50844339065973,0.0
150,80,0.4,0.1,5,42.48402232438685,0.03453660313071429
150,80,0.4,0.1,10,42.502338124091516,0.00863415078267606
150,80,0.4,0.1,20,42.50844339065973,0.0
150,80,0.4,0.1,30,42.50844339065973,0.0
150,80,0.4,0.1,40,42.50844339065973,0.0
150,80,0.4,0.1,50,42.50844339065973,0.0
150,80,0.4,0.15,5,42.50844339065973,0.0
150,80,0.4,0.15,10,42.50844339065973,0.0
150,80,0.4,0.15,20,42.50844339065973,0.0
150,80,0.4,0.15,30,42.50844339065973,0.0
150,80,0.4,0.15,40,42.50844339065973,0.0
150,80,0.4,0.15,50,42.50844339065973,0.0
150,80,0.4,0.2,5,42.502338124091516,0.00863415078267606
150,80,0.4,0.2,10,42.50844339065973,0.0
150,80,0.4,0.2,20,42.50844339065973,0.0
150,80,0.4,0.2,30,42.50844339065973,0.0
150,80,0.4,0.2,40,42.50844339065973,0.0
150,80,0.4,0.2,50,42.50844339065973,0.0
150,80,0.4,0.25,5,42.47181179125042,0.025902452348034878
150,80,0.4,0.25,10,42.50844339065973,0.0
150,80,0.4,0.25,20,42.50844339065973,0.0
150,80,0.4,0.25,30,42.50844339065973,0.0
150,80,0.4,0.25,40,42.50844339065973,0.0
150,80,0.4,0.25,50,42.50844339065973,0.0
150,80,0.4,0.3,5,42.39244332586357,0.01726830156535882
150,80,0.4,0.3,10,42.47181179125042,0.014954787835811324
150,80,0.4,0.3,20,42.50844339065973,0.0
150,80,0.4,0.3,30,42.50844339065973,0.0
150,80,0.4,0.3,40,42.50844339065973,0.0
150,80,0.4,0.3,50,42.50844339065973,0.0
150,80,0.4,0.35,5,42.41075912556823,0.031130873367035825
150,80,0.4,0.35,10,42.47791705781864,0.031130873367035825
150,80,0.4,0.35,20,42.50844339065973,0.0
150,80,0.4,0.35,30,42.50844339065973,0.0
150,80,0.4,0.35,40,42.502338124091516,0.00863415078267606
150,80,0.4,0.35,50,42.50844339065973,0.0
150,80,0.4,0.4,5,42.40465385900001,0.01726830156535882
150,80,0.4,0.4,10,42.48402232438685,0.022843815753200873
150,80,0.4,0.4,20,42.50844339065973,0.0
150,80,0.4,0.4,30,42.50844339065973,0.0
150,80,0.4,0.4,40,42.50844339065973,0.0
150,80,0.4,0.4,50,42.50844339065973,0.0
150,80,0.4,0.45,5,42.420527552077374,0.02555475265591932
150,80,0.4,0.45,10,42.435180191841106,0.014954787835808425
150,80,0.4,0.45,20,42.50844339065973,0.0
150,80,0.4,0.45,30,42.502338124091516,0.00863415078267606
150,80,0.4,0.45,40,42.502338124091516,0.00863415078267606
150,80,0.4,0.45,50,42.50844339065973,0.0
150,80,0.4,0.5,5,42.402350735426985,0.019794869058001707
150,80,0.4,0.5,10,42.459601258113985,0.022843815753203406
150,80,0.4,0.5,20,42.502338124091516,0.00863415078267606
150,80,0.4,0.5,30,42.502338124091516,0.00863415078267606
150,80,0.4,0.5,40,42.50844339065973,0.0
150,80,0.4,0.5,50,42.50844339065973,0.0
150,80,0.6,0.01,5,42.38023279272713,0.12241021406460809
150,80,0.6,0.01,10,42.48402232438685,0.022843815753200873
150,80,0.6,0.01,20,42.496232857523296,0.00863415078267606
150,80,0.6,0.01,30,42.45960125811398,0.043170753913397045
150,80,0.6,0.01,40,42.459601258113985,0.037635390724986395
150,80,0.6,0.01,50,42.49012759095507,0.025902452348034878
150,80,0.6,0.05,5,42.49012759095507,0.014954787835811324
150,80,0.6,0.05,10,42.502338124091516,0.00863415078267606
150,80,0.6,0.05,20,42.50844339065973,0.0
150,80,0.6,0.05,30,42.50844339065973,0.0
150,80,0.6,0.05,40,42.50844339065973,0.0
150,80,0.6,0.05,50,42.496232857523296,0.00863415078267606
150,80,0.6,0.1,5,42.50844339065973,0.0
150,80,0.6,0.1,10,42.50844339065973,0.0
150,80,0.6,0.1,20,42.50844339065973,0.0
150,80,0.6,0.1,30,42.50844339065973,0.0
150,80,0.6,0.1,40,42.50844339065973,0.0
150,80,0.6,0.1,50,42.50844339065973,0.0
150,80,0.6,0.15,5,42.4657065246822,0.031130873367034895
150,80,0.6,0.15,10,42.50844339065973,0.0
150,80,0.6,0.15,20,42.502338124091516,0.00863415078267606
150,80,0.6,0.15,30,42.50844339065973,0.0
150,80,0.6,0.15,40,42.50844339065973,0.0
150,80,0.6,0.15,50,42.50844339065973,0.0
150,80,0.6,0.2,5,42.499896017464216,0.012087811095750503
150,80,0.6,0.2,10,42.50844339065973,0.0
150,80,0.6,0.2,20,42.50844339065973,0.0
150,80,0.6,0.2,30,42.502338124091516,0.00863415078267606
150,80,0.6,0.2,40,42.50844339065973,0.0
150,80,0.6,0.2,50,42.50844339065973,0.0
150,80,0.6,0.25,5,42.493790750896004,0.010784050871139287
150,80,0.6,0.25,10,42.50844339065973,0.0
150,80,0.6,0.25,20,42.502338124091516,0.00863415078267606
150,80,0.6,0.25,30,42.50844339065973,0.0
150,80,0.6,0.25,40,42.50844339065973,0.0
150,80,0.6,0.25,50,42.50844339065973,0.0
150,80,0.6,0.3,5,42.43458495944055,0.029183603108137442
150,80,0.6,0.3,10,42.50844339065973,0.0
150,80,0.6,0.3,20,42.50844339065973,0.0
150,80,0.6,0.3,30,42.50844339065973,0.0
150,80,0.6,0.3,40,42.50844339065973,0.0
150,80,0.6,0.3,50,42.50844339065973,0.0
150,80,0.6,0.35,5,42.44739072497754,0.022843815753197712
150,80,0.6,0.35,10,42.47791705781864,0.031130873367035825
150,80,0.6,0.35,20,42.496232857523296,0.00863415078267606
150,80,0.6,0.35,30,42.50844339065973,0.0
150,80,0.6,0.35,40,42.50844339065973,0.0
150,80,0.6,0.35,50,42.50844339065973,0.0
150,80,0.6,0.4,5,42.4351801918411,0.014954787835808425
150,80,0.6,0.4,10,42.50844339065973,0.0
150,80,0.6,0.4,20,42.50844339065973,0.0
150,80,0.6,0.4,30,42.50844339065973,0.0
150,80,0.6,0.4,40,42.50844339065973,0.0
150,80,0.6,0.4,50,42.50844339065973,0.0
150,80,0.6,0.45,5,42.47181179125042,0.025902452348034878
150,80,0.6,0.45,10,42.45960125811398,0.037635390724986395
150,80,0.6,0.45,20,42.49012759095507,0.02590245234803488
150,80,0.6,0.45,30,42.50844339065973,0.0
150,80,0.6,0.45,40,42.50844339065973,0.0
150,80,0.6,0.45,50,42.50844339065973,0.0
150,80,0.6,0.5,5,42.432738085213806,0.037396938119120475
150,80,0.6,0.5,10,42.453495991545765,0.02990957567161975
150,80,0.6,0.5,20,42.50844339065973,0.0
150,80,0.6,0.5,30,42.50844339065973,0.0
150,80,0.6,0.5,40,42.50844339065973,0.0
150,80,0.6,0.5,50,42.502338124091516,0.00863415078267606
150,80,0.8,0.01,5,42.45960125811397,0.02284381575320341
150,80,0.8,0.01,10,42.47791705781864,0.022843815753200873
150,80,0.8,0.01,20,42.487685484327784,0.018028636123064302
150,80,0.8,0.01,30,42.49012759095507,0.025902452348034878
150,80,0.8,0.01,40,42.49623285752329,0.01726830156535882
150,80,0.8,0.01,50,42.47791705781864,0.008634150782682757
150,80,0.8,0.05,5,42.47791705781864,0.022843815753200873
150,80,0.8,0.05,10,42.50844339065973,0.0
150,80,0.8,0.05,20,42.502338124091516,0.00863415078267606
150,80,0.8,0.05,30,42.496232857523296,0.00863415078267606
150,80,0.8,0.05,40,42.50844339065973,0.0
150,80,0.8,0.05,50,42.50844339065973,0.0
150,80,0.8,0.1,5,42.48402232438685,0.03453660313071429
150,80,0.8,0.1,10,42.502338124091516,0.00863415078267606
150,80,0.8,0.1,20,42.502338124091516,0.00863415078267606
150,80,0.8,0.1,30,42.50844339065973,0.0
150,80,0.8,0.1,40,42.50844339065973,0.0
150,80,0.8,0.1,50,42.50844339065973,0.0
150,80,0.8,0.15,5,42.50844339065973,0.0
150,80,0.8,0.15,10,42.49012759095507,0.025902452348034878
150,80,0.8,0.15,20,42.50844339065973,0.0
150,80,0.8,0.15,30,42.50844339065973,0.0
150,80,0.8,0.15,40,42.50844339065973,0.0
150,80,0.8,0.15,50,42.50844339065973,0.0
150,80,0.8,0.2,5,42.47791705781864,0.01726830156535882
150,80,0.8,0.2,10,42.50844339065973,0.0
150,80,0.8,0.2,20,42.50844339065973,0.0
150,80,0.8,0.2,30,42.50844339065973,0.0
150,80,0.8,0.2,40,42.50844339065973,0.0
150,80,0.8,0.2,50,42.50844339065973,0.0
150,80,0.8,0.25,5,42.48402232438685,0.022843815753200873
150,80,0.8,0.25,10,42.496232857523296,0.00863415078267606
150,80,0.8,0.25,20,42.50844339065973,0.0
150,80,0.8,0.25,30,42.50844339065973,0.0
150,80,0.8,0.25,40,42.50844339065973,0.0
150,80,0.8,0.25,50,42.50844339065973,0.0
150,80,0.8,0.3,5,42.507848158259186,0.0008417857336138041
150,80,0.8,0.3,10,42.50844339065973,0.0
150,80,0.8,0.3,20,42.49012759095507,0.014954787835811324
